# Rime user dictionary
#@/db_name	terra_pinyin.userdb.kct
#@/db_type	userdb
#@/rime_version	1.2.0
#@/tick	4257
#@/user_id	e046fdd6-b287-4fb1-baa6-1a5de5d90fd4
jiao4 lian4 	教練	c=5 d=0.42101 t=4257
jiao4 shi1 	教師	c=0 d=4.68957e-05 t=4257
jiao4 shi4 	教室	c=0 d=3.76591e-05 t=4257
jiao4 shi4 er4 	教室二	c=1 d=0.000189713 t=4257
jiao4 shi4 yi1 	教室一	c=1 d=0.000188766 t=4257
jiao4 shou4 	教授	c=1 d=8.67557e-06 t=4257
jiao4 ta1 	叫它	c=1 d=0.105928 t=4257
jiao4 xue2 	教學	c=3 d=0.287256 t=4257
jiao4 xue2 jing1 yan4 	教學經驗	c=1 d=0.268474 t=4257
jiao4 xue2 zhong4 dian3 	教學重點	c=1 d=2.1232e-05 t=4257
jiao4 yu4 	教育	c=1 d=0.666977 t=4257
jiao4 zhi1 	較之	c=0 d=9.68434e-07 t=4257
jiao4 zuo4 	叫做	c=2 d=0.203056 t=4257
jie1 chu4 mian4 	接觸面	c=1 d=0.00131358 t=4257
jie1 fei1 	皆非	c=3 d=4.34416e-05 t=4257
jie1 kou3 	接口	c=1 d=0.0845849 t=4257
jie1 shi4 	皆是	c=1 d=2.40243e-05 t=4257
jie2 	節	c=2 d=1.6763e-06 t=4257
jie2 he2 	結合	c=0 d=0.00177743 t=4257
jie2 he2 de5 	結合的	c=1 d=0.0178634 t=4257
jie2 ke4 	捷克	c=0 d=4.06777e-08 t=4257
jie2 shu4 	結束	c=2 d=0.0108233 t=4257
jie2 suan4 	結算	c=1 d=0.491644 t=4257
jie2 zhi3 	截止	c=0 d=4.57534e-09 t=4257
jie2 zhi3 ri4 qi1 	截止日期	c=1 d=2.67964e-08 t=4257
jie3 jue2 	解決	c=1 d=2.49848e-08 t=4257
jie4 	屆	c=3 d=1.88545 t=4257
jie4 ge4 	借個	c=1 d=1.07862e-08 t=4257
jie4 shao4 	介紹	c=18 d=1.83247 t=4257
jin1 ji4 	禁忌	c=0 d=4.05796e-09 t=4257
jin1 nian2 	今年	c=1 d=0.00683978 t=4257
jin1 pai2 	金牌	c=1 d=0.140858 t=4257
jin1 tian1 	今天	c=4 d=0.117485 t=4257
jin1 tian1 you3 shei2 lian4 xi2 	今天有誰練習	c=1 d=0.12307 t=4257
jin1 wan3 	今晚	c=1 d=0.000116223 t=4257
jin3 liang4 	儘量	c=1 d=0.000105163 t=4257
jin4 bu4 	進步	c=1 d=1.56911e-06 t=4257
jin4 ji3 nian2 	近幾年	c=1 d=0.124307 t=4257
jin4 jie1 	進階	c=4 d=4.9639e-05 t=4257
jin4 le5 	進了	c=1 d=0.213312 t=4257
jin4 xing2 	進行	c=1 d=0.00412784 t=4257
jing1 	精	c=1 d=8.74162e-07 t=4257
jing1 cai3 	精彩	c=2 d=0.0399559 t=4257
jing1 cai3 zhao4 pian4 	精彩照片	c=1 d=1.01057e-06 t=4257
jing1 dian3 	經典	c=13 d=0.502477 t=4257
jing1 dian3 dong4 zuo4 	經典動作	c=1 d=0.0448245 t=4257
jing1 dian3 pu3 la1 ti2 	經典普拉提	c=6 d=0.000242607 t=4257
jing1 guo4 	經過	c=0 d=0.000433948 t=4257
jing1 guo4 duo1 nian2 	經過多年	c=1 d=0.00436124 t=4257
jing1 ji4 	經濟	c=1 d=0.000439444 t=4257
jing1 que4 	精確	c=1 d=0.00304273 t=4257
jing1 shen2 	精神	c=1 d=0.0105021 t=4257
jing1 yan4 	經驗	c=0 d=0.0267135 t=4257
jing1 ying1 	精英	c=1 d=1.00051e-06 t=4257
jing1 zhi4 	精緻	c=0 d=0.00357931 t=4257
jing3 zhui1 	頸椎	c=5 d=0.119466 t=4257
jing4 li3 	敬禮	c=1 d=0.00640933 t=4257
jing4 tai4 	靜態	c=0 d=9.49097e-05 t=4257
jing4 tai4 hu1 xi1 	靜態呼吸	c=1 d=0.000953854 t=4257
jiu3 	久	c=1 d=2.39292e-05 t=4257
jiu3 ke3 yi3 	久可以	c=1 d=7.86896e-05 t=4257
jiu3 rong2 yi4 	久容易	c=1 d=7.01412e-05 t=4257
jiu4 	就	c=5 d=1.09592 t=4257
jiu4 an4 zhao4 	就按照	c=1 d=1.2375e-07 t=4257
jiu4 hui4 	就會	c=1 d=0.0042963 t=4257
jiu4 jie2 shu4 	就結束	c=1 d=0.0105145 t=4257
jiu4 ke3 	就可	c=0 d=0.0188247 t=4257
jiu4 ke3 yi3 	就可以	c=1 d=0.189191 t=4257
jiu4 shi4 	就是	c=1 d=0.202909 t=4257
ju1 zhu4 	居住	c=1 d=0.000777055 t=4257
ju1 zhu4 yu2 	居住於	c=0 d=8.08767e-05 t=4257
ju1 zhu4 yu2 fan2 zhi2 	居住於繁殖	c=1 d=0.000812821 t=4257
ju3 li4 	舉例	c=1 d=0.416862 t=4257
ju4 	據	c=1 d=0.00336274 t=4257
ju4 bei4 	具備	c=2 d=0.17552 t=4257
ju4 shou1 	拒收	c=1 d=0.000728153 t=4257
ju4 zi3 	鉅子	c=1 d=0.00625109 t=4257
juan3 	捲	c=0 d=0.000848038 t=4257
juan3 gao1 dian3 	捲高點	c=1 d=0.00852289 t=4257
juan3 hou4 	捲後	c=3 d=0.235313 t=4257
juan3 qi3 	捲起	c=1 d=7.35596e-06 t=4257
juan3 shang4 	捲上	c=4 d=0.226532 t=4257
jue2 de5 	覺得	c=1 d=9.96118e-05 t=4257
jue2 sai4 	決賽	c=1 d=0.22313 t=4257
jun1 yun2 	均勻	c=0 d=0.000361027 t=4257
jun1 yun2 fen1 bu4 	均勻分佈	c=1 d=0.00186406 t=4257
jun1 yun2 wan1 du4 	均勻彎度	c=3 d=0.00615189 t=4257
ka1 fei1 	咖啡	c=1 d=0.794534 t=4257
ka1 fei1 ting1 	咖啡廳	c=1 d=0.227638 t=4257
ka3 	卡	c=1 d=0.22313 t=4257
ka3 li3 	卡里	c=0 d=0.0218712 t=4257
kai1 fang4 	開放	c=0 d=3.75503e-08 t=4257
kai1 fang4 suo3 lian4 	開放鎖鏈	c=1 d=3.77385e-07 t=4257
kai1 hu4 	開戶	c=0 d=0.00130365 t=4257
kai1 hu4 yin2 hang2 	開戶銀行	c=1 d=0.0131019 t=4257
kai1 ping2 qi4 	開瓶器	c=1 d=0.117655 t=4257
kai1 shi3 	開始	c=2 d=0.00139522 t=4257
kai1 yuan2 	開源	c=1 d=0.0146986 t=4257
kan1 kan1 	看看	c=5 d=0.000868182 t=4257
kan1 le5 	看了	c=3 d=0.266972 t=4257
kan1 yi1 xia4 	看一下	c=1 d=3.45846e-08 t=4257
kan4 	看	c=1 d=0.194956 t=4257
kan4 bu5 jian4 	看不見	c=1 d=0.307279 t=4257
kan4 jian4 	看見	c=0 d=0.0299692 t=4257
kan4 jian4 le5 	看見了	c=1 d=0.301194 t=4257
kang1 fu4 	康復	c=10 d=1.61827 t=4257
kang1 fu4 bo2 shi4 	康復博士	c=2 d=1.40242 t=4257
kang1 fu4 li3 nian4 	康復理念	c=1 d=0.000432902 t=4257
kang1 fu4 xue2 yuan2 li3 	康復學原理	c=1 d=2.42463e-08 t=4257
kao3 juan4 	考卷	c=1 d=2.25937e-06 t=4257
kao3 shi4 	考試	c=1 d=0.000536738 t=4257
kao3 shi4 cheng2 ji1 	考試成績	c=1 d=6.28456e-07 t=4257
ke1 luo2 la1 duo1 	科羅拉多	c=1 d=0.574072 t=4257
ke3 	可	c=1 d=0.913931 t=4257
ke3 bu4 ke3 yi3 	可不可以	c=1 d=2.52316e-06 t=4257
ke3 neng2 	可能	c=2 d=0.293778 t=4257
ke3 neng2 hui4 	可能會	c=1 d=0.000367055 t=4257
ke3 shi4 	可是	c=5 d=0.0847442 t=4257
ke3 yi3 	可以	c=31 d=2.10597 t=4257
ke3 yi3 bang1 zhu4 	可以幫助	c=0 d=0.00702988 t=4257
ke3 yi3 bang1 zhu4 ni3 	可以幫助你	c=1 d=0.0706512 t=4257
ke3 yi3 ding4 	可以定	c=1 d=2.27166e-06 t=4257
ke3 yi3 fa1 huo4 	可以發貨	c=1 d=8.98459e-06 t=4257
ke3 yi3 fang4 song1 	可以放鬆	c=1 d=7.59831e-05 t=4257
ke3 yi3 gei3 ni3 	可以給你	c=1 d=1.36765e-07 t=4257
ke3 yi3 huo4 de2 	可以獲得	c=1 d=0.00286554 t=4257
ke3 yi3 xuan3 	可以選	c=1 d=0.000350903 t=4257
ke3 yi3 zeng1 jia1 	可以增加	c=0 d=0.008291 t=4257
ke3 yi3 zeng1 jia1 fei4 huo2 liang4 	可以增加肺活量	c=1 d=0.0833256 t=4257
ke4 	課	c=2 d=0.00277654 t=4257
ke4 biao3 	課表	c=0 d=7.12874e-05 t=4257
ke4 biao3 ye3 ke3 yi3 	課表也可以	c=1 d=0.000415927 t=4257
ke4 cheng2 	課程	c=6 d=5.51104e-05 t=4257
ke4 cheng2 jie4 shao4 	課程介紹	c=1 d=5.04262e-05 t=4257
ke4 cheng2 she4 ji4 	課程設計	c=3 d=0.408608 t=4257
ke4 hu4 	客戶	c=9 d=0.000777742 t=4257
ke4 hu4 shi2 	客戶時	c=1 d=7.54217e-06 t=4257
ke4 mei2 fa3 	課沒法	c=1 d=8.76276e-06 t=4257
kong1 qi4 zhi4 liang2 	空氣質量	c=1 d=1.2719e-06 t=4257
kong3 	孔	c=1 d=0.725027 t=4257
kong4 zhi4 	控制	c=4 d=0.0226981 t=4257
kong4 zhi4 shu4 	控制術	c=2 d=0.0152339 t=4257
kong4 zhi4 xue2 	控制學	c=1 d=0.10435 t=4257
kong4 zhi4 zi3 xi4 tong3 	控制子系統	c=1 d=3.18386e-07 t=4257
kou3 jue2 	口訣	c=1 d=1.50007e-06 t=4257
ku4 zi5 	褲子	c=1 d=9.71106e-09 t=4257
kuai4 	塊	c=1 d=1.89777e-08 t=4257
kuai4 su4 	快速	c=3 d=0.0214951 t=4257
kuai4 zou3 	快走	c=2 d=0.000138367 t=4257
kuan1 	髖	c=1 d=0.00228719 t=4257
kuan1 fen1 jie2 	髖分節	c=2 d=0.00361386 t=4257
kuan1 guan1 jie2 	髖關節	c=1 d=9.97928e-06 t=4257
kuan1 qu1 	髖屈	c=5 d=0.0010487 t=4257
kuan1 qu1 ji1 qun2 	髖屈肌羣	c=1 d=1.64984e-08 t=4257
kuan1 shen1 	髖伸	c=1 d=0.00103848 t=4257
kuan3 	款	c=1 d=0.0882022 t=4257
kuan3 mei2 you3 	款沒有	c=1 d=0.0858632 t=4257
la1 	拉	c=1 d=0.118837 t=4257
lai2 	來	c=0 d=1.32077e-05 t=4257
lai2 bu4 lai2 	來不來	c=1 d=0.00012465 t=4257
lai2 guo4 	來過	c=0 d=0.00261214 t=4257
lai2 jiao1 ke4 	來教課	c=1 d=8.08904e-06 t=4257
lai2 le5 	來了	c=0 d=1.27519e-08 t=4257
lai2 ma5 	來嗎	c=1 d=0.217621 t=4257
lai2 zhao3 	來找	c=0 d=0.000275318 t=4257
lai2 zhao3 wo3 men5 	來找我們	c=1 d=0.00276698 t=4257
lan3 de2 	懶得	c=0 d=6.90969e-06 t=4257
lang4 	浪	c=1 d=0.995012 t=4257
lang4 fei4 	浪費	c=0 d=0.0737123 t=4257
lao3 	老	c=1 d=0.637628 t=4257
lao3 ban3 	老闆	c=0 d=1.03081e-05 t=4257
lao3 ling2 hua4 	老齡化	c=1 d=0.0170774 t=4257
lao3 shi1 	老師	c=3 d=0.19593 t=4257
lao3 shi1 jie4 shao4 	老師介紹	c=2 d=1.44377e-07 t=4257
lao3 tou2 	老頭	c=1 d=8.65317e-05 t=4257
lao3 zao3 	老早	c=1 d=0.625002 t=4257
le4 feng1 	樂風	c=0 d=0.00378169 t=4257
le4 feng1 ta1 	樂風她	c=1 d=0.0380064 t=4257
le5 	了	c=21 d=2.33867 t=4257
lei4 	累	c=2 d=0.00014492 t=4257
lei4 	類	c=1 d=0.650509 t=4257
lei4 si4 	類似	c=0 d=6.23601e-05 t=4257
li2 xin1 	離心	c=0 d=1.5154e-09 t=4257
li2 xin1 shou1 suo1 	離心收縮	c=1 d=1.523e-08 t=4257
li3 	李	c=2 d=0.945156 t=4257
li3 	裏	c=0 d=6.59077e-05 t=4257
li3 liao2 	理療	c=1 d=0.101266 t=4257
li3 lun4 	理論	c=4 d=0.168847 t=4257
li3 nian4 	理念	c=0 d=4.30743e-05 t=4257
li3 suo3 dang1 ran2 	理所當然	c=1 d=0.00120052 t=4257
li3 xiang3 	理想	c=0 d=0.000116504 t=4257
li3 xiang3 zi1 tai4 	理想姿態	c=1 d=0.00117088 t=4257
li4 	利	c=1 d=0.000982903 t=4257
li4 	力	c=3 d=0.13138 t=4257
li4 liang5 	力量	c=3 d=0.0738928 t=4257
li4 shi3 	歷史	c=4 d=0.88145 t=4257
li4 ti3 	立體	c=0 d=1.24671e-07 t=4257
li4 yong4 	利用	c=2 d=3.60502e-05 t=4257
li4 zhi4 	勵志	c=0 d=0.0489192 t=4257
li4 zhi4 yuan2 	勵志原	c=1 d=0.491644 t=4257
lian2 xi4 	聯繫	c=6 d=0.0631328 t=4257
lian2 xi4 ren2 	聯繫人	c=1 d=0.0113334 t=4257
lian4 	練	c=1 d=1.76947e-08 t=4257
lian4 jie1 	鏈接	c=9 d=0.880169 t=4257
lian4 xi2 	練習	c=12 d=0.414748 t=4257
liang2 fen3 	涼粉	c=0 d=0.000577048 t=4257
liang3 ben3 shu1 	兩本書	c=1 d=0.110251 t=4257
liang3 ce4 	兩側	c=1 d=0.0023935 t=4257
liang3 fen4 	兩份	c=4 d=0.0208153 t=4257
liang3 ge4 	兩個	c=1 d=1.71767e-05 t=4257
liang3 zhou1 	兩週	c=0 d=9.75642e-06 t=4257
liao3 jie3 	瞭解	c=0 d=2.86651e-08 t=4257
liao3 jie3 yao1 bei4 teng2 tong4 	瞭解腰背疼痛	c=1 d=2.88088e-07 t=4257
lin2 	林	c=1 d=5.11015e-08 t=4257
lin2 lao3 shi1 	林老師	c=1 d=2.77508e-08 t=4257
ling2 huo2 	靈活	c=2 d=0.843665 t=4257
ling2 huo2 xing4 	靈活性	c=1 d=1.64363e-08 t=4257
ling3 xian1 	領先	c=2 d=0.00028919 t=4257
ling4 cun2 	另存	c=2 d=0.000985465 t=4257
ling4 wai4 	另外	c=1 d=0.160414 t=4257
liu2 kong1 	留空	c=1 d=0.955997 t=4257
liu4 	六	c=1 d=0.402524 t=4257
lo5 	咯	c=1 d=0.0434998 t=4257
lou2 	樓	c=1 d=5.17115e-07 t=4257
lou4 	露	c=1 d=0.015432 t=4257
lou4 jiao3 bei1 	露腳背	c=1 d=0.0117371 t=4257
lu4 	路	c=2 d=0.0135985 t=4257
lun4 	論	c=1 d=0.423162 t=4257
luo2 si1 	螺絲	c=0 d=0.0369723 t=4257
luo2 si1 kong3 	螺絲孔	c=1 d=0.371577 t=4257
ma1 ma5 	媽媽	c=1 d=0.0211736 t=4257
ma3 	碼	c=2 d=0.344728 t=4257
ma5 	嗎	c=25 d=4.98857 t=4257
mai3 	買	c=4 d=0.537058 t=4257
mai3 de5 	買的	c=1 d=0.0713069 t=4257
mai3 gang1 yin4 	買鋼印	c=1 d=0.458406 t=4257
mai3 guo4 	買過	c=0 d=0.00765355 t=4257
mai3 le5 	買了	c=1 d=0.467666 t=4257
mai4 	賣	c=1 d=0.00598745 t=4257
mai4 de5 	賣的	c=1 d=5.05653e-08 t=4257
mai4 ke4 feng1 	麥克風	c=1 d=1.07324e-08 t=4257
man2 hao3 	蠻好	c=1 d=5.49092e-07 t=4257
man3 yi4 	滿意	c=1 d=0.0784731 t=4257
man3 zu2 	滿足	c=0 d=0.000755912 t=4257
man3 zu2 ta1 men5 	滿足他們	c=1 d=0.00759701 t=4257
man4 	曼	c=1 d=1.13099e-07 t=4257
man4 dian3 	慢點	c=0 d=8.52434e-06 t=4257
man4 ha1 dun4 	曼哈頓	c=2 d=0.093461 t=4257
man4 hua2 	曼華	c=5 d=3.05932e-06 t=4257
man4 hua4 	漫畫	c=1 d=0.178173 t=4257
man4 man4 	慢慢	c=1 d=8.82797e-05 t=4257
mang2 	忙	c=1 d=4.17004e-05 t=4257
me5 	没	c=1 d=1 t=4256
me5 	麼	c=2 d=0.0850088 t=4257
mei2 	沒	c=1 d=0.808648 t=4257
mei2 bi4 yao1 	沒必要	c=1 d=6.03814e-07 t=4257
mei2 cha1 dian4 	沒插電	c=1 d=1.09738e-05 t=4257
mei2 dao4 	沒到	c=1 d=5.91857e-07 t=4257
mei2 fa1 huo4 	沒發貨	c=1 d=0.755784 t=4257
mei2 fa3 	沒法	c=0 d=8.71905e-07 t=4257
mei2 guan1 xi5 	沒關係	c=2 d=4.21936e-05 t=4257
mei2 kan1 	沒看	c=0 d=0.026982 t=4257
mei2 kan1 dao4 	沒看到	c=1 d=0.271173 t=4257
mei2 ming2 bai5 	沒明白	c=2 d=0.496585 t=4257
mei2 ren2 kan1 	沒人看	c=1 d=4.98125e-08 t=4257
mei2 wen4 ti2 	沒問題	c=8 d=0.319822 t=4257
mei2 xiang3 dao4 	沒想到	c=1 d=7.63769e-07 t=4257
mei2 yong4 	沒用	c=0 d=0.00702988 t=4257
mei2 you3 	沒有	c=6 d=0.878078 t=4257
mei3 	每	c=1 d=0.631284 t=4257
mei3 guo2 	美國	c=9 d=0.574596 t=4257
mei3 ren2 yu2 	美人魚	c=4 d=0.115746 t=4257
mei3 shou1 dao4 	每收到	c=1 d=0.242926 t=4257
mei3 tian1 	每天	c=6 d=0.000499376 t=4257
mei3 tian1 zou3 	每天走	c=1 d=8.74013e-05 t=4257
mei3 xian3 shi4 	每顯示	c=1 d=0.144424 t=4257
mei3 yi1 	每一	c=1 d=0.000243016 t=4257
mei3 yi1 ge4 	每一個	c=1 d=0.00232772 t=4257
mei3 yi1 ge4 ren2 	每一個人	c=1 d=0.00451658 t=4257
mei3 yi1 hang2 	每一行	c=1 d=0.00021605 t=4257
men5 	們	c=0 d=4.03635e-05 t=4257
mi4 ma3 	密碼	c=1 d=8.33681e-08 t=4257
mian4 	麪	c=1 d=0.000105083 t=4257
mian4 ji1 	面積	c=0 d=3.7363e-08 t=4257
miao2 shu4 	描述	c=0 d=6.62275e-07 t=4257
ming2 	名	c=2 d=0.441784 t=4257
ming2 bai5 	明白	c=2 d=0.479505 t=4257
ming2 cheng1 	名稱	c=2 d=0.0138006 t=4257
ming2 tian1 	明天	c=4 d=0.0272919 t=4257
ming2 xian3 	明顯	c=1 d=9.63068e-06 t=4257
ming2 xing1 	明星	c=1 d=0.12938 t=4257
ming2 zi4 	名字	c=1 d=0.814647 t=4257
mo2 ni3 	模擬	c=2 d=4.01072e-06 t=4257
mo2 ni3 kao3 	模擬考	c=1 d=2.04523e-06 t=4257
mo2 shi4 	模式	c=0 d=3.57189e-08 t=4257
mo2 shu4 	魔術	c=2 d=0.000308578 t=4257
mo2 xing2 	模型	c=4 d=0.00062668 t=4257
mo4 ren4 	默認	c=4 d=0.299912 t=4257
mou3 	某	c=0 d=0.000463092 t=4257
mu2 ban3 	模板	c=1 d=1.24973e-05 t=4257
mu3 lu4 	母鹿	c=1 d=0.141564 t=4257
mu4 biao1 	目標	c=2 d=0.436559 t=4257
mu4 ji2 	募集	c=1 d=6.24789e-05 t=4257
mu4 lu4 	目錄	c=4 d=0.142345 t=4257
na2 	拿	c=1 d=0.346456 t=4257
na2 chu1 	拿出	c=1 d=0.216536 t=4257
na3 	哪	c=3 d=0.220119 t=4257
na3 ge4 	哪個	c=1 d=0.000420107 t=4257
na3 ge5 	哪個	c=6 d=5.78603e-05 t=4257
na3 ge5 	那個	c=1 d=0.226502 t=4257
na3 ge5 fang1 shi4 	哪個方式	c=1 d=7.69454e-06 t=4257
na3 xie1 	哪些	c=3 d=0.0687674 t=4257
na4 	那	c=0 d=0.00702988 t=4257
na4 bian5 	那邊	c=0 d=0.0229925 t=4257
na4 jiu4 	那就	c=2 d=0.665575 t=4257
na4 jiu4 bu2 shi4 	那就不是	c=1 d=0.000113353 t=4257
na4 kuan3 	那款	c=0 d=0.00746459 t=4257
na4 shi4 	那是	c=1 d=0.0259911 t=4257
na4 wo3 mei2 yong4 	那我沒用	c=1 d=0.0706512 t=4257
nai3 zi5 	奶子	c=0 d=7.33697e-06 t=4257
nai3 zi5 ke3 yi3 bu4 xiang3 	奶子可以不想	c=1 d=7.37374e-05 t=4257
nai4 ke4 	耐克	c=1 d=0.156453 t=4257
nan2 	男	c=1 d=0.0227089 t=4257
nan2 du4 	難度	c=1 d=0.245367 t=4257
nan2 han2 	南韓	c=1 d=0.0224829 t=4257
nao3 zi5 	腦子	c=2 d=0.000146747 t=4257
ne5 	呢	c=3 d=0.602053 t=4257
nei4 rong2 	內容	c=2 d=7.6659e-08 t=4257
neng2 	能	c=1 d=3.04594e-05 t=4257
neng2 bang1 mang2 	能幫忙	c=1 d=3.42298e-06 t=4257
neng2 bu4 neng2 	能不能	c=1 d=4.02661e-05 t=4257
neng2 dian3 ji1 	能點擊	c=1 d=0.000302025 t=4257
neng2 li4 	能力	c=2 d=0.282953 t=4257
ni3 	你	c=14 d=3.15836 t=4257
ni3 de5 	你的	c=2 d=0.379521 t=4257
ni3 de5 biao1 ti2 shi4 	你的標題是	c=1 d=0.0710054 t=4257
ni3 de5 jian4 kang1 	你的健康	c=1 d=0.11475 t=4257
ni3 de5 jian4 yi4 	你的建議	c=1 d=1.24371e-07 t=4257
ni3 gao4 su4 wo3 na4 kuan3 	你告訴我那款	c=1 d=0.07502 t=4257
ni3 ha1 	你哈	c=1 d=3.0057e-06 t=4257
ni3 hao3 	你好	c=10 d=0.94961 t=4257
ni3 hui2 	你回	c=1 d=4.37296e-08 t=4257
ni3 hui2 da2 	你回答	c=1 d=0.00895987 t=4257
ni3 hui2 lai2 le5 	你回來了	c=1 d=1.28158e-07 t=4257
ni3 jian4 yi4 	你建議	c=1 d=0.412714 t=4257
ni3 jin1 tian1 	你今天	c=1 d=0.20089 t=4257
ni3 jiu4 	你就	c=0 d=1.82264e-05 t=4257
ni3 jiu4 bu4 jian1 chi2 	你就不堅持	c=1 d=9.70776e-05 t=4257
ni3 jiu4 yao4 xiang4 	你就要像	c=1 d=8.61001e-05 t=4257
ni3 kan1 	你看	c=1 d=3.94417e-06 t=4257
ni3 kan1 kan4 zhe4 ge5 	你看看這個	c=1 d=3.88812e-05 t=4257
ni3 men5 	你們	c=4 d=0.555268 t=4257
ni3 men5 de5 	你們的	c=1 d=0.0773047 t=4257
ni3 neng2 	你能	c=0 d=0.000113061 t=4257
ni3 neng2 wan2 quan2 	你能完全	c=1 d=0.00113627 t=4257
ni3 shang4 ci4 	你上次	c=1 d=0.463013 t=4257
ni3 shen1 ti3 	你身體	c=1 d=7.15582e-05 t=4257
ni3 wen4 	你問	c=0 d=0.00265162 t=4257
ni3 wen4 wo3 de5 	你問我的	c=2 d=0.0543858 t=4257
ni3 wu2 fa3 	你無法	c=1 d=0.657047 t=4257
ni3 xian1 na2 	你先拿	c=1 d=0.208045 t=4257
ni3 xian4 zai4 	你現在	c=1 d=0.185444 t=4257
ni3 xie3 de5 	你寫的	c=1 d=2.4001e-06 t=4257
ni3 xiu1 gai3 le5 	你修改了	c=1 d=6.09882e-07 t=4257
ni3 yi3 jing1 shang4 le5 	你已經上了	c=1 d=0.0413782 t=4257
ni3 you3 	你有	c=2 d=2.94632e-07 t=4257
ni3 you3 na3 xie1 	你有哪些	c=1 d=2.54851e-06 t=4257
ni3 you4 	你又	c=1 d=3.1289e-08 t=4257
ni3 zai4 	你在	c=0 d=0.033857 t=4257
ni3 zai4 bei3 jing1 ma5 	你在北京嗎	c=1 d=0.0267827 t=4257
ni3 zai4 shang4 hai3 	你在上海	c=1 d=0.313486 t=4257
ni3 zhe4 ge5 	你這個	c=1 d=0.075774 t=4257
ni3 zui4 	你最	c=1 d=0.00951391 t=4257
nian2 	年	c=34 d=1.55439 t=4257
nian2 dai4 	年代	c=1 d=0.904837 t=4257
nian2 di3 	年底	c=5 d=3.69372 t=4257
nian2 ji4 	年紀	c=1 d=0.0192547 t=4257
nin2 	您	c=1 d=2.77461e-06 t=4257
niu3 yue1 	紐約	c=1 d=0.900946 t=4257
niu3 zhuan3 	扭轉	c=1 d=0.000243596 t=4257
nong4 	弄	c=2 d=0.211189 t=4257
nong4 hao3 	弄好	c=1 d=0.191092 t=4257
nong4 lian4 jie1 	弄鏈接	c=1 d=2.99122e-08 t=4257
nu3 li4 	努力	c=2 d=0.0411727 t=4257
nv3 	女	c=1 d=2.45451e-05 t=4257
o1 	噢	c=2 d=0.343518 t=4257
ou1 da3 	毆打	c=0 d=4.46161e-07 t=4257
ou3 	偶	c=1 d=0.0569831 t=4257
pa4 	怕	c=1 d=0.036334 t=4257
pai2 lie4 	排列	c=1 d=3.23143e-05 t=4257
pai2 qiu2 	排球	c=1 d=0.140156 t=4257
pang4 	胖	c=1 d=7.04928e-05 t=4257
pao1 mo4 	泡沫	c=1 d=3.14e-05 t=4257
pao1 mo4 zhou2 	泡沫軸	c=1 d=2.26112e-05 t=4257
pao1 qi4 	拋棄	c=1 d=0.00474815 t=4257
pao3 	跑	c=1 d=8.47296e-05 t=4257
pao3 bu4 	跑步	c=1 d=0.417041 t=4257
pao3 bu4 biao3 xian4 	跑步表現	c=1 d=0.00179097 t=4257
pei2 xun4 	培訓	c=16 d=1.34139 t=4257
pei2 xun4 di4 dian3 	培訓地點	c=1 d=4.64449e-08 t=4257
pei2 xun4 gai4 kuang4 	培訓概況	c=1 d=5.21053e-08 t=4257
pei2 xun4 shi2 jian1 biao3 	培訓時間表	c=1 d=2.07614e-06 t=4257
pei4 fu5 	佩服	c=0 d=6.85982e-09 t=4257
peng4 mian4 	碰面	c=1 d=5.38257e-05 t=4257
peng4 mian4 tao3 lun4 	碰面討論	c=1 d=1.30095e-07 t=4257
pian4 ren2 	騙人	c=1 d=6.18994e-05 t=4257
pin1 cuo4 	拼錯	c=0 d=4.25428e-06 t=4257
pin1 cuo4 le5 	拼錯了	c=1 d=4.2756e-05 t=4257
ping2 	平	c=1 d=1.44473e-05 t=4257
ping2 ban3 	平板	c=1 d=0.126818 t=4257
ping2 gu1 	評估	c=5 d=0.00887352 t=4257
ping2 guo3 	蘋果	c=1 d=0.000342239 t=4257
ping2 heng2 	平衡	c=2 d=0.0801451 t=4257
ping2 heng2 dian4 	平衡墊	c=1 d=1.24349e-05 t=4257
ping2 mian4 	平面	c=3 d=3.8438e-05 t=4257
ping2 tai2 	平臺	c=3 d=0.00047721 t=4257
pu2 cheng2 	蒲城	c=0 d=9.75974e-10 t=4257
pu2 cheng2 lu4 	蒲城路	c=1 d=9.80866e-09 t=4257
pu3 dong1 	浦東	c=1 d=5.2493e-07 t=4257
pu3 dong1 xin1 qu1 	浦東新區	c=3 d=0.0142521 t=4257
pu3 la1 ti2 	普拉提	c=124 d=7.20939 t=4257
pu3 la1 ti2 chuang2 	普拉提牀	c=8 d=1.55572 t=4257
pu3 la1 ti2 chuang2 de5 	普拉提牀的	c=2 d=1.23064 t=4257
pu3 la1 ti2 chuang2 de5 yi4 chu5 	普拉提牀的益處	c=1 d=0.540641 t=4257
pu3 la1 ti2 dao3 shi1 	普拉提導師	c=1 d=1.84614e-07 t=4257
pu3 la1 ti2 de5 dao4 lu4 	普拉提的道路	c=1 d=0.0415857 t=4257
pu3 la1 ti2 dian4 shang4 	普拉提墊上	c=1 d=0.00394621 t=4257
pu3 la1 ti2 diao4 cha2 	普拉提調查	c=3 d=0.0297068 t=4257
pu3 la1 ti2 dong4 zuo4 	普拉提動作	c=5 d=0.00157433 t=4257
